,Unnamed: 0,Unnamed: 0.1,timestamp,mac,boardtype,boardid,temp_max,temp_min,temp_avg,light_max,light_min,light_avg,humidity_min,humidity_max,humidity_avg,model,latitude,longitude,elevation,location,rowid,Position,cluster_label,sensor_status
28,29,493,12/16/2014 08:30:00 AM,0013a20040b516f6,1,507,17.1,17.1,17.1,88.9,88.9,88.9,33.8,33.8,33.8,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141216083000,,1,ON
29,30,501,12/16/2014 08:40:00 AM,0013a20040b516f6,1,507,17.4,17.4,17.4,89.6,89.6,89.6,33.3,33.3,33.3,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141216084000,,1,ON
30,31,507,12/16/2014 08:50:00 AM,0013a20040b516f6,1,507,17.1,17.1,17.1,84.6,84.6,84.6,34.3,34.3,34.3,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141216085000,,1,ON
31,32,514,12/16/2014 09:05:00 AM,0013a20040b516f6,1,507,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141216090500,,1,
32,33,521,12/16/2014 09:15:00 AM,0013a20040b516f6,1,507,17.1,17.1,17.1,72.7,72.7,72.7,31.7,31.7,31.7,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141216091500,,1,ON
33,34,528,12/16/2014 09:25:00 AM,0013a20040b516f6,1,507,16.8,16.8,16.8,65.0,65.0,65.0,28.3,28.3,28.3,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141216092500,,1,ON
34,35,535,12/16/2014 09:35:00 AM,0013a20040b516f6,1,507,16.8,16.8,16.8,55.0,55.0,55.0,29.4,29.4,29.4,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141216093500,,1,ON
35,36,543,12/16/2014 09:45:00 AM,0013a20040b516f6,1,507,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141216094500,,1,
36,37,549,12/16/2014 09:55:00 AM,0013a20040b516f6,1,507,16.5,16.5,16.5,12.0,12.0,12.0,33.5,33.5,33.5,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141216095500,,1,ON
37,38,556,12/16/2014 10:05:00 AM,0013a20040b516f6,1,507,11.9,11.9,11.9,3.1,3.1,3.1,51.4,51.4,51.4,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141216100500,,1,ON
38,39,563,12/16/2014 10:15:00 AM,0013a20040b516f6,1,507,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141216101500,,1,
39,40,570,12/16/2014 10:25:00 AM,0013a20040b516f6,1,507,13.5,13.5,13.5,1.0,1.0,1.0,47.2,47.2,47.2,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141216102500,,1,ON
40,41,577,12/16/2014 10:35:00 AM,0013a20040b516f6,1,507,13.5,13.5,13.5,1.0,1.0,1.0,44.2,44.2,44.2,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141216103500,,1,ON
41,42,584,12/16/2014 10:45:00 AM,0013a20040b516f6,1,507,14.2,14.2,14.2,0.9,0.9,0.9,40.9,40.9,40.9,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141216104500,,1,ON
42,43,591,12/16/2014 10:55:00 AM,0013a20040b516f6,1,507,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141216105500,,1,
43,44,597,12/16/2014 11:05:00 AM,0013a20040b516f6,1,507,14.2,14.2,14.2,1.0,1.0,1.0,37.3,37.3,37.3,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141216110500,,1,ON
44,45,603,12/16/2014 11:15:00 AM,0013a20040b516f6,1,507,14.2,14.2,14.2,1.0,1.0,1.0,38.0,38.0,38.0,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141216111500,,1,ON
45,46,610,12/16/2014 11:25:00 AM,0013a20040b516f6,1,507,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141216112500,,1,
46,47,618,12/16/2014 11:35:00 AM,0013a20040b516f6,1,507,13.9,13.9,13.9,1.0,1.0,1.0,38.0,38.0,38.0,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141216113500,,1,ON
47,48,626,12/16/2014 11:45:00 AM,0013a20040b516f6,1,507,13.9,13.9,13.9,1.1,1.1,1.1,38.4,38.4,38.4,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141216114500,,1,ON
48,49,632,12/16/2014 11:55:00 AM,0013a20040b516f6,1,507,13.9,13.9,13.9,1.1,1.1,1.1,38.7,38.7,38.7,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141216115500,,1,ON
49,50,638,12/16/2014 12:05:00 PM,0013a20040b516f6,1,507,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141216120500,,1,
50,51,643,12/16/2014 12:20:00 PM,0013a20040b516f6,1,507,13.5,13.5,13.5,1.0,1.0,1.0,39.5,39.5,39.5,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141216122000,,1,ON
51,52,651,12/16/2014 12:30:00 PM,0013a20040b516f6,1,507,13.2,13.2,13.2,1.0,1.0,1.0,40.7,40.7,40.7,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141216123000,,1,ON
52,53,659,12/16/2014 12:40:00 PM,0013a20040b516f6,1,507,13.2,13.2,13.2,1.1,1.1,1.1,40.7,40.7,40.7,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141216124000,,1,ON
53,54,667,12/16/2014 12:50:00 PM,0013a20040b516f6,1,507,13.2,13.2,13.2,1.1,1.1,1.1,40.6,40.6,40.6,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141216125000,,1,ON
54,55,673,12/16/2014 01:00:00 PM,0013a20040b516f6,1,507,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141216130000,,1,
55,56,680,12/16/2014 01:10:00 PM,0013a20040b516f6,1,507,13.2,13.2,13.2,1.1,1.1,1.1,41.7,41.7,41.7,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141216131000,,1,ON
56,57,688,12/16/2014 01:20:00 PM,0013a20040b516f6,1,507,12.9,12.9,12.9,1.1,1.1,1.1,41.5,41.5,41.5,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141216132000,,1,ON
57,58,695,12/16/2014 01:30:00 PM,0013a20040b516f6,1,507,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141216133000,,1,
58,59,702,12/16/2014 01:40:00 PM,0013a20040b516f6,1,507,12.9,12.9,12.9,1.1,1.1,1.1,43.1,43.1,43.1,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141216134000,,1,ON
59,60,709,12/16/2014 01:50:00 PM,0013a20040b516f6,1,507,12.6,12.6,12.6,1.1,1.1,1.1,44.4,44.4,44.4,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141216135000,,1,ON
60,61,715,12/16/2014 02:00:00 PM,0013a20040b516f6,1,507,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141216140000,,1,
61,62,722,12/16/2014 02:10:00 PM,0013a20040b516f6,1,507,12.6,12.6,12.6,1.1,1.1,1.1,44.7,44.7,44.7,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141216141000,,1,ON
62,63,730,12/16/2014 02:20:00 PM,0013a20040b516f6,1,507,12.6,12.6,12.6,1.2,1.2,1.2,45.8,45.8,45.8,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141216142000,,1,ON
63,64,738,12/16/2014 02:30:00 PM,0013a20040b516f6,1,507,12.6,12.6,12.6,1.1,1.1,1.1,45.3,45.3,45.3,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141216143000,,1,ON
64,65,745,12/16/2014 02:40:00 PM,0013a20040b516f6,1,507,12.3,12.3,12.3,1.1,1.1,1.1,46.6,46.6,46.6,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141216144000,,1,ON
65,66,753,12/16/2014 02:50:00 PM,0013a20040b516f6,1,507,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141216145000,,1,
66,67,760,12/16/2014 03:00:00 PM,0013a20040b516f6,1,507,11.9,11.9,11.9,1.1,1.1,1.1,46.4,46.4,46.4,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141216150000,,1,ON
67,68,768,12/16/2014 03:10:00 PM,0013a20040b516f6,1,507,11.6,11.6,11.6,1.1,1.1,1.1,47.2,47.2,47.2,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141216151000,,1,ON
68,69,774,12/16/2014 03:25:00 PM,0013a20040b516f6,1,507,11.6,11.6,11.6,1.1,1.1,1.1,47.0,47.0,47.0,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141216152500,,1,ON
69,70,780,12/16/2014 03:35:00 PM,0013a20040b516f6,1,507,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141216153500,,1,
70,71,787,12/16/2014 03:45:00 PM,0013a20040b516f6,1,507,11.6,11.6,11.6,1.1,1.1,1.1,47.0,47.0,47.0,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141216154500,,1,ON
71,72,794,12/16/2014 03:55:00 PM,0013a20040b516f6,1,507,11.3,11.3,11.3,1.1,1.1,1.1,48.1,48.1,48.1,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141216155500,,1,ON
72,73,802,12/16/2014 04:05:00 PM,0013a20040b516f6,1,507,11.3,11.3,11.3,1.1,1.1,1.1,48.5,48.5,48.5,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141216160500,,1,ON
73,74,809,12/16/2014 04:15:00 PM,0013a20040b516f6,1,507,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141216161500,,1,
74,75,816,12/16/2014 04:25:00 PM,0013a20040b516f6,1,507,11.6,11.6,11.6,1.1,1.1,1.1,48.0,48.0,48.0,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141216162500,,1,ON
75,76,823,12/16/2014 04:35:00 PM,0013a20040b516f6,1,507,11.6,11.6,11.6,1.1,1.1,1.1,48.6,48.6,48.6,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141216163500,,1,ON
76,77,831,12/16/2014 04:45:00 PM,0013a20040b516f6,1,507,11.3,11.3,11.3,1.1,1.1,1.1,48.6,48.6,48.6,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141216164500,,1,ON
77,78,839,12/16/2014 04:55:00 PM,0013a20040b516f6,1,507,11.0,11.0,11.0,1.3,1.3,1.3,49.9,49.9,49.9,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141216165500,,1,ON
78,79,846,12/16/2014 05:05:00 PM,0013a20040b516f6,1,507,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141216170500,,1,
79,80,852,12/16/2014 05:15:00 PM,0013a20040b516f6,1,507,11.3,11.3,11.3,1.1,1.1,1.1,49.6,49.6,49.6,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141216171500,,1,ON
80,81,859,12/16/2014 05:25:00 PM,0013a20040b516f6,1,507,11.0,11.0,11.0,1.1,1.1,1.1,49.7,49.7,49.7,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141216172500,,1,ON
81,82,865,12/16/2014 05:35:00 PM,0013a20040b516f6,1,507,11.0,11.0,11.0,1.1,1.1,1.1,49.9,49.9,49.9,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141216173500,,1,ON
82,83,871,12/16/2014 05:45:00 PM,0013a20040b516f6,1,507,11.0,11.0,11.0,1.1,1.1,1.1,50.0,50.0,50.0,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141216174500,,1,ON
83,84,878,12/16/2014 05:55:00 PM,0013a20040b516f6,1,507,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141216175500,,1,
84,85,885,12/16/2014 06:05:00 PM,0013a20040b516f6,1,507,10.6,10.6,10.6,1.2,1.2,1.2,49.7,49.7,49.7,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141216180500,,1,ON
85,86,892,12/16/2014 06:15:00 PM,0013a20040b516f6,1,507,10.6,10.6,10.6,2.1,2.1,2.1,49.9,49.9,49.9,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141216181500,,1,ON
86,87,898,12/16/2014 06:25:00 PM,0013a20040b516f6,1,507,10.6,10.6,10.6,7.5,7.5,7.5,50.2,50.2,50.2,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141216182500,,1,ON
87,88,904,12/16/2014 06:40:00 PM,0013a20040b516f6,1,507,10.6,10.6,10.6,24.8,24.8,24.8,50.7,50.7,50.7,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141216184000,,1,ON
88,89,912,12/16/2014 06:50:00 PM,0013a20040b516f6,1,507,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141216185000,,1,
89,90,919,12/16/2014 07:00:00 PM,0013a20040b516f6,1,507,10.6,10.6,10.6,61.8,61.8,61.8,50.3,50.3,50.3,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141216190000,,1,ON
90,91,926,12/16/2014 07:10:00 PM,0013a20040b516f6,1,507,10.6,10.6,10.6,72.1,72.1,72.1,50.2,50.2,50.2,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141216191000,,1,ON
91,92,933,12/16/2014 07:20:00 PM,0013a20040b516f6,1,507,10.6,10.6,10.6,78.0,78.0,78.0,50.5,50.5,50.5,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141216192000,,1,ON
92,93,937,12/16/2014 07:30:00 PM,0013a20040b516f6,1,507,11.0,11.0,11.0,81.4,81.4,81.4,49.9,49.9,49.9,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141216193000,,1,ON
93,94,943,12/16/2014 07:40:00 PM,0013a20040b516f6,1,507,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141216194000,,1,
94,95,950,12/16/2014 07:50:00 PM,0013a20040b516f6,1,507,11.3,11.3,11.3,86.6,86.6,86.6,49.6,49.6,49.6,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141216195000,,1,ON
95,96,956,12/16/2014 08:00:00 PM,0013a20040b516f6,1,507,11.6,11.6,11.6,90.7,90.7,90.7,48.8,48.8,48.8,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141216200000,,1,ON
96,97,963,12/16/2014 08:10:00 PM,0013a20040b516f6,1,507,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141216201000,,1,
97,98,969,12/16/2014 08:20:00 PM,0013a20040b516f6,1,507,12.3,12.3,12.3,93.2,93.2,93.2,46.4,46.4,46.4,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141216202000,,1,ON
98,99,977,12/16/2014 08:30:00 PM,0013a20040b516f6,1,507,12.9,12.9,12.9,93.8,93.8,93.8,45.8,45.8,45.8,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141216203000,,1,ON
99,100,984,12/16/2014 08:40:00 PM,0013a20040b516f6,1,507,13.2,13.2,13.2,94.2,94.2,94.2,44.8,44.8,44.8,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141216204000,,1,ON
100,101,991,12/16/2014 08:50:00 PM,0013a20040b516f6,1,507,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141216205000,,1,
101,102,998,12/16/2014 09:00:00 PM,0013a20040b516f6,1,507,19.7,19.7,19.7,96.2,96.2,96.2,35.2,35.2,35.2,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141216210000,,1,ON
102,103,1004,12/16/2014 09:10:00 PM,0013a20040b516f6,1,507,14.8,14.8,14.8,95.2,95.2,95.2,38.8,38.8,38.8,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141216211000,,1,ON
103,104,1012,12/16/2014 09:20:00 PM,0013a20040b516f6,1,507,14.8,14.8,14.8,96.1,96.1,96.1,40.7,40.7,40.7,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141216212000,,1,ON
104,105,1019,12/16/2014 09:30:00 PM,0013a20040b516f6,1,507,16.5,16.5,16.5,95.7,95.7,95.7,37.1,37.1,37.1,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141216213000,,1,ON
105,106,1024,12/16/2014 09:40:00 PM,0013a20040b516f6,1,507,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141216214000,,1,
106,107,1031,12/16/2014 09:55:00 PM,0013a20040b516f6,1,507,16.8,16.8,16.8,96.3,96.3,96.3,36.2,36.2,36.2,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141216215500,,1,ON
107,108,1038,12/16/2014 10:05:00 PM,0013a20040b516f6,1,507,16.5,16.5,16.5,95.7,95.7,95.7,35.8,35.8,35.8,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141216220500,,1,ON
108,109,1045,12/16/2014 10:15:00 PM,0013a20040b516f6,1,507,15.8,15.8,15.8,95.7,95.7,95.7,35.2,35.2,35.2,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141216221500,,1,ON
109,110,1051,12/16/2014 10:25:00 PM,0013a20040b516f6,1,507,15.8,15.8,15.8,96.0,96.0,96.0,35.7,35.7,35.7,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141216222500,,1,ON
110,111,1059,12/16/2014 10:35:00 PM,0013a20040b516f6,1,507,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141216223500,,1,
111,112,1064,12/16/2014 10:45:00 PM,0013a20040b516f6,1,507,19.0,19.0,19.0,97.5,97.5,97.5,29.2,29.2,29.2,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141216224500,,1,ON
112,113,1071,12/16/2014 10:55:00 PM,0013a20040b516f6,1,507,16.8,16.8,16.8,97.5,97.5,97.5,32.1,32.1,32.1,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141216225500,,1,ON
113,114,1078,12/16/2014 11:05:00 PM,0013a20040b516f6,1,507,20.0,20.0,20.0,98.2,98.2,98.2,31.6,31.6,31.6,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141216230500,,1,ON
