,Unnamed: 0,timestamp,mac,boardtype,boardid,temp_max,temp_min,temp_avg,light_max,light_min,light_avg,humidity_min,humidity_max,humidity_avg,model,latitude,longitude,elevation,location,rowid,Position,cluster_label
28,74,12/15/2014 10:10:00 AM,0013a20040b31583,1,509,18.1,18.1,18.1,5.4,5.4,5.4,62.5,62.5,62.5,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141215101000,,0
29,75,12/15/2014 10:20:00 AM,0013a20040b31583,1,509,17.7,17.7,17.7,4.6,4.6,4.6,63.4,63.4,63.4,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141215102000,,0
30,78,12/15/2014 10:30:00 AM,0013a20040b31583,1,509,17.7,17.7,17.7,4.6,4.6,4.6,63.4,63.4,63.4,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141215103000,,0
31,80,12/15/2014 10:40:00 AM,0013a20040b31583,1,509,17.7,17.7,17.7,4.4,4.4,4.4,64.1,64.1,64.1,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141215104000,,0
32,82,12/15/2014 10:50:00 AM,0013a20040b31583,1,509,17.7,17.7,17.7,4.6,4.6,4.6,63.6,63.6,63.6,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141215105000,,0
33,84,12/15/2014 11:00:00 AM,0013a20040b31583,1,509,18.1,18.1,18.1,4.5,4.5,4.5,63.0,63.0,63.0,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141215110000,,0
34,87,12/15/2014 11:10:00 AM,0013a20040b31583,1,509,17.7,17.7,17.7,4.4,4.4,4.4,63.3,63.3,63.3,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141215111000,,0
35,89,12/15/2014 11:20:00 AM,0013a20040b31583,1,509,17.7,17.7,17.7,4.5,4.5,4.5,63.9,63.9,63.9,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141215112000,,0
36,91,12/15/2014 11:30:00 AM,0013a20040b31583,1,509,17.7,17.7,17.7,4.5,4.5,4.5,64.4,64.4,64.4,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141215113000,,0
37,94,12/15/2014 11:40:00 AM,0013a20040b31583,1,509,17.7,17.7,17.7,4.5,4.5,4.5,64.9,64.9,64.9,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141215114000,,0
38,96,12/15/2014 11:55:00 AM,0013a20040b31583,1,509,17.7,17.7,17.7,4.5,4.5,4.5,64.1,64.1,64.1,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141215115500,,0
39,99,12/15/2014 12:05:00 PM,0013a20040b31583,1,509,17.7,17.7,17.7,4.6,4.6,4.6,64.4,64.4,64.4,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141215120500,,0
40,101,12/15/2014 12:15:00 PM,0013a20040b31583,1,509,17.7,17.7,17.7,4.7,4.7,4.7,64.5,64.5,64.5,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141215121500,,0
41,103,12/15/2014 12:25:00 PM,0013a20040b31583,1,509,17.7,17.7,17.7,4.7,4.7,4.7,64.7,64.7,64.7,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141215122500,,0
42,106,12/15/2014 12:35:00 PM,0013a20040b31583,1,509,17.7,17.7,17.7,4.7,4.7,4.7,64.4,64.4,64.4,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141215123500,,0
43,109,12/15/2014 12:45:00 PM,0013a20040b31583,1,509,17.7,17.7,17.7,4.7,4.7,4.7,64.9,64.9,64.9,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141215124500,,0
44,112,12/15/2014 12:55:00 PM,0013a20040b31583,1,509,18.1,18.1,18.1,4.7,4.7,4.7,65.8,65.8,65.8,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141215125500,,0
45,115,12/15/2014 01:05:00 PM,0013a20040b31583,1,509,18.1,18.1,18.1,4.6,4.6,4.6,64.9,64.9,64.9,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141215130500,,0
46,118,12/15/2014 01:15:00 PM,0013a20040b31583,1,509,17.7,17.7,17.7,4.7,4.7,4.7,64.7,64.7,64.7,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141215131500,,0
47,120,12/15/2014 01:25:00 PM,0013a20040b31583,1,509,18.1,18.1,18.1,4.7,4.7,4.7,65.0,65.0,65.0,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141215132500,,0
48,122,12/15/2014 01:35:00 PM,0013a20040b31583,1,509,18.1,18.1,18.1,4.8,4.8,4.8,65.2,65.2,65.2,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141215133500,,0
49,125,12/15/2014 01:45:00 PM,0013a20040b31583,1,509,17.7,17.7,17.7,4.7,4.7,4.7,65.8,65.8,65.8,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141215134500,,0
50,127,12/15/2014 01:55:00 PM,0013a20040b31583,1,509,17.7,17.7,17.7,4.8,4.8,4.8,65.6,65.6,65.6,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141215135500,,0
51,130,12/15/2014 02:05:00 PM,0013a20040b31583,1,509,17.7,17.7,17.7,4.8,4.8,4.8,65.2,65.2,65.2,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141215140500,,0
52,131,12/15/2014 02:15:00 PM,0013a20040b31583,1,509,17.7,17.7,17.7,4.8,4.8,4.8,65.6,65.6,65.6,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141215141500,,0
53,134,12/15/2014 02:25:00 PM,0013a20040b31583,1,509,17.7,17.7,17.7,4.8,4.8,4.8,66.3,66.3,66.3,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141215142500,,0
54,137,12/15/2014 02:35:00 PM,0013a20040b31583,1,509,17.4,17.4,17.4,4.8,4.8,4.8,66.3,66.3,66.3,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141215143500,,0
55,140,12/15/2014 02:45:00 PM,0013a20040b31583,1,509,17.4,17.4,17.4,4.8,4.8,4.8,66.1,66.1,66.1,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141215144500,,0
56,143,12/15/2014 02:55:00 PM,0013a20040b31583,1,509,17.7,17.7,17.7,4.8,4.8,4.8,66.4,66.4,66.4,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141215145500,,0
57,146,12/15/2014 03:10:00 PM,0013a20040b31583,1,509,17.7,17.7,17.7,4.8,4.8,4.8,66.3,66.3,66.3,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141215151000,,0
58,148,12/15/2014 03:20:00 PM,0013a20040b31583,1,509,17.7,17.7,17.7,4.7,4.7,4.7,66.3,66.3,66.3,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141215152000,,0
59,150,12/15/2014 03:30:00 PM,0013a20040b31583,1,509,17.7,17.7,17.7,4.6,4.6,4.6,66.4,66.4,66.4,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141215153000,,0
60,153,12/15/2014 03:40:00 PM,0013a20040b31583,1,509,17.7,17.7,17.7,4.6,4.6,4.6,66.3,66.3,66.3,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141215154000,,0
61,156,12/15/2014 03:50:00 PM,0013a20040b31583,1,509,17.7,17.7,17.7,4.4,4.4,4.4,65.8,65.8,65.8,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141215155000,,0
62,159,12/15/2014 04:00:00 PM,0013a20040b31583,1,509,17.4,17.4,17.4,4.4,4.4,4.4,66.4,66.4,66.4,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141215160000,,0
63,163,12/15/2014 04:20:00 PM,0013a20040b31583,1,509,17.7,17.7,17.7,4.3,4.3,4.3,66.3,66.3,66.3,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141215162000,,0
64,166,12/15/2014 04:30:00 PM,0013a20040b31583,1,509,17.4,17.4,17.4,4.3,4.3,4.3,66.7,66.7,66.7,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141215163000,,0
65,168,12/15/2014 04:40:00 PM,0013a20040b31583,1,509,17.4,17.4,17.4,4.3,4.3,4.3,66.7,66.7,66.7,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141215164000,,0
66,170,12/15/2014 04:50:00 PM,0013a20040b31583,1,509,17.4,17.4,17.4,4.4,4.4,4.4,66.4,66.4,66.4,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141215165000,,0
67,173,12/15/2014 05:00:00 PM,0013a20040b31583,1,509,17.1,17.1,17.1,4.4,4.4,4.4,65.2,65.2,65.2,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141215170000,,0
68,176,12/15/2014 05:10:00 PM,0013a20040b31583,1,509,17.1,17.1,17.1,4.4,4.4,4.4,65.0,65.0,65.0,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141215171000,,0
69,179,12/15/2014 05:20:00 PM,0013a20040b31583,1,509,16.8,16.8,16.8,4.2,4.2,4.2,65.6,65.6,65.6,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141215172000,,0
70,181,12/15/2014 05:30:00 PM,0013a20040b31583,1,509,16.8,16.8,16.8,4.2,4.2,4.2,66.0,66.0,66.0,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141215173000,,0
71,184,12/15/2014 05:40:00 PM,0013a20040b31583,1,509,16.8,16.8,16.8,4.2,4.2,4.2,66.1,66.1,66.1,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141215174000,,0
72,187,12/15/2014 05:50:00 PM,0013a20040b31583,1,509,16.5,16.5,16.5,4.2,4.2,4.2,65.8,65.8,65.8,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141215175000,,0
73,189,12/15/2014 06:00:00 PM,0013a20040b31583,1,509,16.5,16.5,16.5,3.3,3.3,3.3,66.3,66.3,66.3,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141215180000,,0
74,191,12/15/2014 06:10:00 PM,0013a20040b31583,1,509,16.5,16.5,16.5,3.7,3.7,3.7,66.9,66.9,66.9,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141215181000,,0
75,193,12/15/2014 06:25:00 PM,0013a20040b31583,1,509,16.5,16.5,16.5,6.4,6.4,6.4,67.2,67.2,67.2,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141215182500,,0
76,196,12/15/2014 06:35:00 PM,0013a20040b31583,1,509,16.5,16.5,16.5,19.6,19.6,19.6,66.7,66.7,66.7,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141215183500,,0
77,198,12/15/2014 06:45:00 PM,0013a20040b31583,1,509,16.1,16.1,16.1,48.4,48.4,48.4,67.2,67.2,67.2,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141215184500,,0
78,200,12/15/2014 06:55:00 PM,0013a20040b31583,1,509,16.1,16.1,16.1,71.5,71.5,71.5,67.7,67.7,67.7,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141215185500,,0
79,202,12/15/2014 07:05:00 PM,0013a20040b31583,1,509,16.1,16.1,16.1,81.0,81.0,81.0,67.4,67.4,67.4,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141215190500,,0
80,203,12/15/2014 07:15:00 PM,0013a20040b31583,1,509,16.5,16.5,16.5,86.6,86.6,86.6,68.0,68.0,68.0,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141215191500,,0
81,205,12/15/2014 07:25:00 PM,0013a20040b31583,1,509,16.5,16.5,16.5,89.0,89.0,89.0,67.7,67.7,67.7,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141215192500,,0
82,207,12/15/2014 07:35:00 PM,0013a20040b31583,1,509,16.1,16.1,16.1,90.1,90.1,90.1,67.1,67.1,67.1,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141215193500,,0
83,208,12/15/2014 07:45:00 PM,0013a20040b31583,1,509,16.1,16.1,16.1,91.1,91.1,91.1,68.0,68.0,68.0,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141215194500,,0
84,210,12/15/2014 07:55:00 PM,0013a20040b31583,1,509,16.1,16.1,16.1,92.7,92.7,92.7,67.7,67.7,67.7,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141215195500,,0
85,211,12/15/2014 08:05:00 PM,0013a20040b31583,1,509,16.1,16.1,16.1,92.7,92.7,92.7,67.8,67.8,67.8,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141215200500,,0
86,213,12/15/2014 08:15:00 PM,0013a20040b31583,1,509,16.5,16.5,16.5,93.0,93.0,93.0,67.2,67.2,67.2,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141215201500,,0
87,214,12/15/2014 08:25:00 PM,0013a20040b31583,1,509,16.5,16.5,16.5,93.2,93.2,93.2,66.9,66.9,66.9,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141215202500,,0
88,215,12/15/2014 08:35:00 PM,0013a20040b31583,1,509,16.8,16.8,16.8,93.4,93.4,93.4,66.6,66.6,66.6,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141215203500,,0
89,217,12/15/2014 08:45:00 PM,0013a20040b31583,1,509,16.8,16.8,16.8,93.4,93.4,93.4,66.0,66.0,66.0,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141215204500,,0
90,220,12/15/2014 09:05:00 PM,0013a20040b31583,1,509,17.4,17.4,17.4,93.8,93.8,93.8,64.5,64.5,64.5,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141215210500,,0
91,223,12/15/2014 09:15:00 PM,0013a20040b31583,1,509,17.7,17.7,17.7,93.7,93.7,93.7,64.1,64.1,64.1,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141215211500,,0
92,226,12/15/2014 09:30:00 PM,0013a20040b31583,1,509,18.1,18.1,18.1,93.8,93.8,93.8,63.7,63.7,63.7,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141215213000,,0
93,228,12/15/2014 09:40:00 PM,0013a20040b31583,1,509,18.1,18.1,18.1,93.9,93.9,93.9,62.2,62.2,62.2,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141215214000,,0
94,231,12/15/2014 09:50:00 PM,0013a20040b31583,1,509,18.7,18.7,18.7,94.1,94.1,94.1,63.0,63.0,63.0,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141215215000,,0
95,232,12/15/2014 10:00:00 PM,0013a20040b31583,1,509,18.4,18.4,18.4,94.3,94.3,94.3,63.4,63.4,63.4,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141215220000,,0
96,235,12/15/2014 10:10:00 PM,0013a20040b31583,1,509,18.1,18.1,18.1,94.6,94.6,94.6,63.9,63.9,63.9,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141215221000,,0
97,237,12/15/2014 10:20:00 PM,0013a20040b31583,1,509,18.4,18.4,18.4,95.1,95.1,95.1,63.9,63.9,63.9,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141215222000,,0
98,238,12/15/2014 10:40:00 PM,0013a20040b31583,1,509,19.0,19.0,19.0,95.7,95.7,95.7,61.5,61.5,61.5,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141215224000,,0
99,239,12/15/2014 10:50:00 PM,0013a20040b31583,1,509,19.7,19.7,19.7,96.2,96.2,96.2,60.6,60.6,60.6,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141215225000,,0
100,242,12/15/2014 11:00:00 PM,0013a20040b31583,1,509,20.0,20.0,20.0,96.4,96.4,96.4,59.3,59.3,59.3,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141215230000,,0
101,244,12/15/2014 11:10:00 PM,0013a20040b31583,1,509,20.0,20.0,20.0,96.5,96.5,96.5,59.6,59.6,59.6,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141215231000,,0
102,245,12/15/2014 11:20:00 PM,0013a20040b31583,1,509,20.3,20.3,20.3,96.5,96.5,96.5,58.2,58.2,58.2,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141215232000,,0
103,246,12/15/2014 11:30:00 PM,0013a20040b31583,1,509,20.3,20.3,20.3,96.5,96.5,96.5,56.8,56.8,56.8,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141215233000,,0
104,249,12/15/2014 11:40:00 PM,0013a20040b31583,1,509,23.5,23.5,23.5,97.2,97.2,97.2,51.9,51.9,51.9,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141215234000,,0
105,252,12/15/2014 11:50:00 PM,0013a20040b31583,1,509,24.5,24.5,24.5,97.2,97.2,97.2,49.2,49.2,49.2,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141215235000,,0
106,254,12/16/2014 12:00:00 AM,0013a20040b31583,1,509,27.4,27.4,27.4,97.2,97.2,97.2,45.6,45.6,45.6,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141216000000,,0
107,257,12/16/2014 12:10:00 AM,0013a20040b31583,1,509,26.8,26.8,26.8,97.3,97.3,97.3,45.1,45.1,45.1,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141216001000,,0
108,260,12/16/2014 12:20:00 AM,0013a20040b31583,1,509,26.5,26.5,26.5,97.5,97.5,97.5,42.5,42.5,42.5,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141216002000,,0
109,261,12/16/2014 12:45:00 AM,0013a20040b31583,1,509,26.8,26.8,26.8,97.4,97.4,97.4,41.8,41.8,41.8,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141216004500,,0
110,264,12/16/2014 12:55:00 AM,0013a20040b31583,1,509,27.4,27.4,27.4,97.5,97.5,97.5,40.4,40.4,40.4,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141216005500,,0
111,267,12/16/2014 01:15:00 AM,0013a20040b31583,1,509,26.5,26.5,26.5,97.3,97.3,97.3,41.5,41.5,41.5,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141216011500,,0
112,269,12/16/2014 01:25:00 AM,0013a20040b31583,1,509,25.8,25.8,25.8,98.2,98.2,98.2,41.5,41.5,41.5,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141216012500,,0
113,270,12/16/2014 01:35:00 AM,0013a20040b31583,1,509,27.1,27.1,27.1,97.4,97.4,97.4,40.3,40.3,40.3,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141216013500,,0
114,272,12/16/2014 01:45:00 AM,0013a20040b31583,1,509,26.8,26.8,26.8,97.4,97.4,97.4,36.3,36.3,36.3,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141216014500,,0
115,274,12/16/2014 01:55:00 AM,0013a20040b31583,1,509,27.4,27.4,27.4,97.7,97.7,97.7,38.4,38.4,38.4,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141216015500,,0
116,276,12/16/2014 02:05:00 AM,0013a20040b31583,1,509,28.1,28.1,28.1,97.6,97.6,97.6,34.1,34.1,34.1,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141216020500,,0
117,281,12/16/2014 02:35:00 AM,0013a20040b31583,1,509,31.0,31.0,31.0,96.7,96.7,96.7,8.1,8.1,8.1,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141216023500,,0
118,284,12/16/2014 02:55:00 AM,0013a20040b31583,1,509,31.3,31.3,31.3,97.3,97.3,97.3,9.4,9.4,9.4,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141216025500,,0
119,287,12/16/2014 03:05:00 AM,0013a20040b31583,1,509,31.6,31.6,31.6,96.8,96.8,96.8,9.2,9.2,9.2,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141216030500,,0
120,292,12/16/2014 03:15:00 AM,0013a20040b31583,1,509,30.6,30.6,30.6,96.2,96.2,96.2,11.2,11.2,11.2,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141216031500,,0
121,301,12/16/2014 03:35:00 AM,0013a20040b31583,1,509,31.9,31.9,31.9,97.4,97.4,97.4,7.5,7.5,7.5,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141216033500,,0
122,308,12/16/2014 03:45:00 AM,0013a20040b31583,1,509,31.3,31.3,31.3,96.4,96.4,96.4,10.0,10.0,10.0,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141216034500,,0
123,311,12/16/2014 04:00:00 AM,0013a20040b31583,1,509,31.3,31.3,31.3,97.5,97.5,97.5,7.8,7.8,7.8,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141216040000,,0
124,314,12/16/2014 04:10:00 AM,0013a20040b31583,1,509,31.0,31.0,31.0,96.2,96.2,96.2,10.6,10.6,10.6,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141216041000,,0
125,317,12/16/2014 04:20:00 AM,0013a20040b31583,1,509,31.3,31.3,31.3,96.3,96.3,96.3,9.2,9.2,9.2,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141216042000,,0
126,320,12/16/2014 04:30:00 AM,0013a20040b31583,1,509,30.6,30.6,30.6,96.3,96.3,96.3,9.2,9.2,9.2,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141216043000,,0
127,326,12/16/2014 04:40:00 AM,0013a20040b31583,1,509,30.3,30.3,30.3,96.4,96.4,96.4,10.0,10.0,10.0,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141216044000,,0
128,334,12/16/2014 04:50:00 AM,0013a20040b31583,1,509,30.6,30.6,30.6,96.8,96.8,96.8,6.4,6.4,6.4,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141216045000,,0
129,341,12/16/2014 05:00:00 AM,0013a20040b31583,1,509,29.7,29.7,29.7,95.7,95.7,95.7,7.6,7.6,7.6,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141216050000,,0
130,347,12/16/2014 05:10:00 AM,0013a20040b31583,1,509,30.0,30.0,30.0,96.1,96.1,96.1,7.6,7.6,7.6,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141216051000,,0
131,361,12/16/2014 05:30:00 AM,0013a20040b31583,1,509,28.7,28.7,28.7,95.1,95.1,95.1,8.7,8.7,8.7,ENV,-37.8199043,144.9404851,,Docklands Library,509-20141216053000,,0
