,Unnamed: 0,timestamp,mac,boardtype,boardid,temp_max,temp_min,temp_avg,light_max,light_min,light_avg,humidity_min,humidity_max,humidity_avg,model,latitude,longitude,elevation,location,rowid,Position,cluster_label
17,417,12/16/2014 06:45:00 AM,0013a20040b5b318,1,502,20.6,20.6,20.6,93.3,93.3,93.3,34.7,34.7,34.7,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141216064500,,1
18,425,12/16/2014 06:55:00 AM,0013a20040b5b318,1,502,22.9,22.9,22.9,96.7,96.7,96.7,32.7,32.7,32.7,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141216065500,,1
19,432,12/16/2014 07:05:00 AM,0013a20040b5b318,1,502,20.3,20.3,20.3,94.4,94.4,94.4,36.8,36.8,36.8,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141216070500,,1
20,440,12/16/2014 07:20:00 AM,0013a20040b5b318,1,502,18.7,18.7,18.7,91.0,91.0,91.0,42.8,42.8,42.8,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141216072000,,1
21,448,12/16/2014 07:30:00 AM,0013a20040b5b318,1,502,18.7,18.7,18.7,87.9,87.9,87.9,37.1,37.1,37.1,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141216073000,,1
22,455,12/16/2014 07:40:00 AM,0013a20040b5b318,1,502,18.4,18.4,18.4,91.7,91.7,91.7,35.7,35.7,35.7,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141216074000,,1
23,462,12/16/2014 07:50:00 AM,0013a20040b5b318,1,502,18.4,18.4,18.4,92.7,92.7,92.7,35.5,35.5,35.5,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141216075000,,1
24,469,12/16/2014 08:00:00 AM,0013a20040b5b318,1,502,16.8,16.8,16.8,85.7,85.7,85.7,38.2,38.2,38.2,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141216080000,,1
25,477,12/16/2014 08:10:00 AM,0013a20040b5b318,1,502,16.8,16.8,16.8,88.5,88.5,88.5,40.6,40.6,40.6,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141216081000,,1
26,483,12/16/2014 08:20:00 AM,0013a20040b5b318,1,502,16.8,16.8,16.8,82.0,82.0,82.0,37.9,37.9,37.9,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141216082000,,1
27,491,12/16/2014 08:30:00 AM,0013a20040b5b318,1,502,16.8,16.8,16.8,86.7,86.7,86.7,34.4,34.4,34.4,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141216083000,,1
28,499,12/16/2014 08:40:00 AM,0013a20040b5b318,1,502,17.1,17.1,17.1,88.5,88.5,88.5,33.3,33.3,33.3,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141216084000,,1
29,512,12/16/2014 09:00:00 AM,0013a20040b5b318,1,502,17.1,17.1,17.1,80.0,80.0,80.0,35.2,35.2,35.2,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141216090000,,1
30,519,12/16/2014 09:10:00 AM,0013a20040b5b318,1,502,16.8,16.8,16.8,73.4,73.4,73.4,35.1,35.1,35.1,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141216091000,,1
31,526,12/16/2014 09:20:00 AM,0013a20040b5b318,1,502,16.8,16.8,16.8,65.8,65.8,65.8,28.1,28.1,28.1,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141216092000,,1
32,533,12/16/2014 09:30:00 AM,0013a20040b5b318,1,502,16.8,16.8,16.8,60.6,60.6,60.6,27.6,27.6,27.6,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141216093000,,1
33,541,12/16/2014 09:40:00 AM,0013a20040b5b318,1,502,16.5,16.5,16.5,39.3,39.3,39.3,31.1,31.1,31.1,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141216094000,,1
34,554,12/16/2014 10:00:00 AM,0013a20040b5b318,1,502,15.8,15.8,15.8,7.3,7.3,7.3,33.8,33.8,33.8,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141216100000,,1
35,561,12/16/2014 10:10:00 AM,0013a20040b5b318,1,502,15.5,15.5,15.5,4.0,4.0,4.0,33.0,33.0,33.0,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141216101000,,1
36,575,12/16/2014 10:35:00 AM,0013a20040b5b318,1,502,14.8,14.8,14.8,3.4,3.4,3.4,34.7,34.7,34.7,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141216103500,,1
37,582,12/16/2014 10:45:00 AM,0013a20040b5b318,1,502,14.8,14.8,14.8,3.4,3.4,3.4,34.6,34.6,34.6,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141216104500,,1
38,595,12/16/2014 11:05:00 AM,0013a20040b5b318,1,502,14.5,14.5,14.5,3.5,3.5,3.5,35.2,35.2,35.2,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141216110500,,1
39,608,12/16/2014 11:25:00 AM,0013a20040b5b318,1,502,14.2,14.2,14.2,3.6,3.6,3.6,36.6,36.6,36.6,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141216112500,,1
40,616,12/16/2014 11:35:00 AM,0013a20040b5b318,1,502,13.9,13.9,13.9,3.6,3.6,3.6,36.9,36.9,36.9,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141216113500,,1
41,624,12/16/2014 11:45:00 AM,0013a20040b5b318,1,502,13.9,13.9,13.9,3.6,3.6,3.6,37.4,37.4,37.4,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141216114500,,1
42,641,12/16/2014 12:15:00 PM,0013a20040b5b318,1,502,13.5,13.5,13.5,3.6,3.6,3.6,37.7,37.7,37.7,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141216121500,,1
43,649,12/16/2014 12:25:00 PM,0013a20040b5b318,1,502,13.5,13.5,13.5,3.6,3.6,3.6,38.4,38.4,38.4,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141216122500,,1
44,657,12/16/2014 12:35:00 PM,0013a20040b5b318,1,502,13.5,13.5,13.5,3.6,3.6,3.6,38.8,38.8,38.8,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141216123500,,1
45,665,12/16/2014 12:45:00 PM,0013a20040b5b318,1,502,12.9,12.9,12.9,3.7,3.7,3.7,39.3,39.3,39.3,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141216124500,,1
46,671,12/16/2014 12:55:00 PM,0013a20040b5b318,1,502,13.2,13.2,13.2,3.7,3.7,3.7,39.8,39.8,39.8,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141216125500,,1
47,678,12/16/2014 01:05:00 PM,0013a20040b5b318,1,502,12.6,12.6,12.6,3.6,3.6,3.6,41.0,41.0,41.0,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141216130500,,1
48,686,12/16/2014 01:15:00 PM,0013a20040b5b318,1,502,10.6,10.6,10.6,3.4,3.4,3.4,47.7,47.7,47.7,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141216131500,,1
49,693,12/16/2014 01:25:00 PM,0013a20040b5b318,1,502,11.9,11.9,11.9,3.4,3.4,3.4,44.4,44.4,44.4,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141216132500,,1
50,700,12/16/2014 01:35:00 PM,0013a20040b5b318,1,502,12.3,12.3,12.3,3.5,3.5,3.5,43.7,43.7,43.7,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141216133500,,1
51,707,12/16/2014 01:50:00 PM,0013a20040b5b318,1,502,12.3,12.3,12.3,3.5,3.5,3.5,43.1,43.1,43.1,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141216135000,,1
52,713,12/16/2014 02:00:00 PM,0013a20040b5b318,1,502,12.3,12.3,12.3,3.5,3.5,3.5,44.5,44.5,44.5,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141216140000,,1
53,720,12/16/2014 02:10:00 PM,0013a20040b5b318,1,502,11.9,11.9,11.9,3.5,3.5,3.5,45.3,45.3,45.3,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141216141000,,1
54,728,12/16/2014 02:20:00 PM,0013a20040b5b318,1,502,12.3,12.3,12.3,3.6,3.6,3.6,45.1,45.1,45.1,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141216142000,,1
55,736,12/16/2014 02:30:00 PM,0013a20040b5b318,1,502,12.6,12.6,12.6,3.6,3.6,3.6,44.7,44.7,44.7,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141216143000,,1
56,743,12/16/2014 02:40:00 PM,0013a20040b5b318,1,502,12.3,12.3,12.3,3.4,3.4,3.4,45.8,45.8,45.8,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141216144000,,1
57,751,12/16/2014 02:50:00 PM,0013a20040b5b318,1,502,11.9,11.9,11.9,3.4,3.4,3.4,46.6,46.6,46.6,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141216145000,,1
58,758,12/16/2014 03:00:00 PM,0013a20040b5b318,1,502,11.6,11.6,11.6,3.5,3.5,3.5,45.9,45.9,45.9,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141216150000,,1
59,766,12/16/2014 03:10:00 PM,0013a20040b5b318,1,502,11.6,11.6,11.6,3.5,3.5,3.5,46.7,46.7,46.7,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141216151000,,1
60,772,12/16/2014 03:20:00 PM,0013a20040b5b318,1,502,11.6,11.6,11.6,3.5,3.5,3.5,47.0,47.0,47.0,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141216152000,,1
61,778,12/16/2014 03:30:00 PM,0013a20040b5b318,1,502,10.6,10.6,10.6,3.4,3.4,3.4,53.8,53.8,53.8,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141216153000,,1
62,785,12/16/2014 03:40:00 PM,0013a20040b5b318,1,502,11.0,11.0,11.0,3.4,3.4,3.4,49.2,49.2,49.2,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141216154000,,1
63,792,12/16/2014 03:50:00 PM,0013a20040b5b318,1,502,11.0,11.0,11.0,3.4,3.4,3.4,50.2,50.2,50.2,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141216155000,,1
64,800,12/16/2014 04:00:00 PM,0013a20040b5b318,1,502,11.3,11.3,11.3,3.4,3.4,3.4,49.1,49.1,49.1,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141216160000,,1
65,807,12/16/2014 04:10:00 PM,0013a20040b5b318,1,502,11.0,11.0,11.0,3.4,3.4,3.4,48.8,48.8,48.8,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141216161000,,1
66,814,12/16/2014 04:20:00 PM,0013a20040b5b318,1,502,11.0,11.0,11.0,3.4,3.4,3.4,50.8,50.8,50.8,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141216162000,,1
67,821,12/16/2014 04:30:00 PM,0013a20040b5b318,1,502,10.6,10.6,10.6,3.3,3.3,3.3,52.7,52.7,52.7,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141216163000,,1
68,829,12/16/2014 04:40:00 PM,0013a20040b5b318,1,502,11.0,11.0,11.0,3.3,3.3,3.3,50.5,50.5,50.5,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141216164000,,1
69,837,12/16/2014 04:50:00 PM,0013a20040b5b318,1,502,10.6,10.6,10.6,3.3,3.3,3.3,51.4,51.4,51.4,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141216165000,,1
70,844,12/16/2014 05:05:00 PM,0013a20040b5b318,1,502,11.0,11.0,11.0,3.3,3.3,3.3,50.3,50.3,50.3,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141216170500,,1
71,850,12/16/2014 05:15:00 PM,0013a20040b5b318,1,502,11.0,11.0,11.0,3.3,3.3,3.3,50.3,50.3,50.3,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141216171500,,1
72,857,12/16/2014 05:25:00 PM,0013a20040b5b318,1,502,10.6,10.6,10.6,3.3,3.3,3.3,51.8,51.8,51.8,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141216172500,,1
73,863,12/16/2014 05:35:00 PM,0013a20040b5b318,1,502,10.6,10.6,10.6,3.3,3.3,3.3,50.7,50.7,50.7,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141216173500,,1
74,869,12/16/2014 05:45:00 PM,0013a20040b5b318,1,502,10.6,10.6,10.6,3.3,3.3,3.3,50.7,50.7,50.7,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141216174500,,1
75,876,12/16/2014 05:55:00 PM,0013a20040b5b318,1,502,10.6,10.6,10.6,3.3,3.3,3.3,50.7,50.7,50.7,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141216175500,,1
76,883,12/16/2014 06:05:00 PM,0013a20040b5b318,1,502,10.3,10.3,10.3,3.5,3.5,3.5,50.8,50.8,50.8,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141216180500,,1
77,890,12/16/2014 06:15:00 PM,0013a20040b5b318,1,502,10.3,10.3,10.3,4.0,4.0,4.0,51.1,51.1,51.1,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141216181500,,1
78,896,12/16/2014 06:25:00 PM,0013a20040b5b318,1,502,10.6,10.6,10.6,8.0,8.0,8.0,49.9,49.9,49.9,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141216182500,,1
79,902,12/16/2014 06:35:00 PM,0013a20040b5b318,1,502,10.6,10.6,10.6,22.0,22.0,22.0,49.6,49.6,49.6,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141216183500,,1
80,910,12/16/2014 06:45:00 PM,0013a20040b5b318,1,502,10.3,10.3,10.3,42.0,42.0,42.0,50.7,50.7,50.7,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141216184500,,1
81,917,12/16/2014 06:55:00 PM,0013a20040b5b318,1,502,10.3,10.3,10.3,57.7,57.7,57.7,50.7,50.7,50.7,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141216185500,,1
82,924,12/16/2014 07:05:00 PM,0013a20040b5b318,1,502,10.6,10.6,10.6,69.1,69.1,69.1,49.9,49.9,49.9,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141216190500,,1
83,931,12/16/2014 07:15:00 PM,0013a20040b5b318,1,502,10.6,10.6,10.6,75.5,75.5,75.5,50.5,50.5,50.5,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141216191500,,1
84,941,12/16/2014 07:35:00 PM,0013a20040b5b318,1,502,11.0,11.0,11.0,81.6,81.6,81.6,49.6,49.6,49.6,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141216193500,,1
85,948,12/16/2014 07:45:00 PM,0013a20040b5b318,1,502,11.0,11.0,11.0,83.9,83.9,83.9,50.0,50.0,50.0,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141216194500,,1
86,954,12/16/2014 07:55:00 PM,0013a20040b5b318,1,502,11.3,11.3,11.3,85.4,85.4,85.4,48.6,48.6,48.6,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141216195500,,1
87,961,12/16/2014 08:05:00 PM,0013a20040b5b318,1,502,12.9,12.9,12.9,89.4,89.4,89.4,45.9,45.9,45.9,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141216200500,,1
88,967,12/16/2014 08:20:00 PM,0013a20040b5b318,1,502,15.5,15.5,15.5,92.2,92.2,92.2,43.1,43.1,43.1,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141216202000,,1
89,975,12/16/2014 08:30:00 PM,0013a20040b5b318,1,502,16.8,16.8,16.8,93.9,93.9,93.9,40.6,40.6,40.6,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141216203000,,1
90,982,12/16/2014 08:40:00 PM,0013a20040b5b318,1,502,17.7,17.7,17.7,94.3,94.3,94.3,37.6,37.6,37.6,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141216204000,,1
91,989,12/16/2014 08:50:00 PM,0013a20040b5b318,1,502,16.8,16.8,16.8,94.2,94.2,94.2,37.4,37.4,37.4,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141216205000,,1
92,996,12/16/2014 09:00:00 PM,0013a20040b5b318,1,502,14.8,14.8,14.8,93.8,93.8,93.8,41.2,41.2,41.2,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141216210000,,1
93,1002,12/16/2014 09:10:00 PM,0013a20040b5b318,1,502,14.5,14.5,14.5,93.5,93.5,93.5,39.5,39.5,39.5,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141216211000,,1
94,1010,12/16/2014 09:20:00 PM,0013a20040b5b318,1,502,15.8,15.8,15.8,93.3,93.3,93.3,37.9,37.9,37.9,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141216212000,,1
95,1017,12/16/2014 09:30:00 PM,0013a20040b5b318,1,502,15.2,15.2,15.2,93.2,93.2,93.2,38.4,38.4,38.4,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141216213000,,1
96,1029,12/16/2014 09:50:00 PM,0013a20040b5b318,1,502,15.8,15.8,15.8,93.1,93.1,93.1,39.0,39.0,39.0,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141216215000,,1
97,1036,12/16/2014 10:00:00 PM,0013a20040b5b318,1,502,15.5,15.5,15.5,92.9,92.9,92.9,37.1,37.1,37.1,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141216220000,,1
98,1043,12/16/2014 10:10:00 PM,0013a20040b5b318,1,502,15.5,15.5,15.5,93.0,93.0,93.0,36.3,36.3,36.3,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141216221000,,1
99,1049,12/16/2014 10:20:00 PM,0013a20040b5b318,1,502,15.5,15.5,15.5,92.8,92.8,92.8,37.4,37.4,37.4,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141216222000,,1
100,1057,12/16/2014 10:30:00 PM,0013a20040b5b318,1,502,15.8,15.8,15.8,93.2,93.2,93.2,36.6,36.6,36.6,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141216223000,,1
101,1062,12/16/2014 10:40:00 PM,0013a20040b5b318,1,502,15.8,15.8,15.8,93.3,93.3,93.3,33.9,33.9,33.9,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141216224000,,1
102,1069,12/16/2014 10:50:00 PM,0013a20040b5b318,1,502,15.5,15.5,15.5,88.6,88.6,88.6,35.2,35.2,35.2,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141216225000,,1
103,1076,12/16/2014 11:00:00 PM,0013a20040b5b318,1,502,15.8,15.8,15.8,93.1,93.1,93.1,35.5,35.5,35.5,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141216230000,,1
104,1088,12/16/2014 11:25:00 PM,0013a20040b5b318,1,502,15.8,15.8,15.8,93.8,93.8,93.8,33.3,33.3,33.3,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141216232500,,1
105,1095,12/16/2014 11:35:00 PM,0013a20040b5b318,1,502,16.8,16.8,16.8,94.5,94.5,94.5,33.5,33.5,33.5,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141216233500,,1
106,1102,12/16/2014 11:45:00 PM,0013a20040b5b318,1,502,17.1,17.1,17.1,95.2,95.2,95.2,33.0,33.0,33.0,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141216234500,,1
107,1107,12/16/2014 11:55:00 PM,0013a20040b5b318,1,502,17.7,17.7,17.7,95.8,95.8,95.8,30.5,30.5,30.5,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141216235500,,1
108,1112,12/17/2014 12:05:00 AM,0013a20040b5b318,1,502,19.7,19.7,19.7,96.4,96.4,96.4,26.1,26.1,26.1,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141217000500,,1
109,1119,12/17/2014 12:15:00 AM,0013a20040b5b318,1,502,19.4,19.4,19.4,96.6,96.6,96.6,27.5,27.5,27.5,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141217001500,,1
110,1125,12/17/2014 12:25:00 AM,0013a20040b5b318,1,502,19.7,19.7,19.7,96.7,96.7,96.7,29.1,29.1,29.1,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141217002500,,1
111,1131,12/17/2014 12:35:00 AM,0013a20040b5b318,1,502,18.7,18.7,18.7,97.0,97.0,97.0,26.5,26.5,26.5,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141217003500,,1
112,1139,12/17/2014 12:45:00 AM,0013a20040b5b318,1,502,18.4,18.4,18.4,97.0,97.0,97.0,25.0,25.0,25.0,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141217004500,,1
113,1146,12/17/2014 12:55:00 AM,0013a20040b5b318,1,502,18.7,18.7,18.7,97.3,97.3,97.3,26.4,26.4,26.4,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141217005500,,1
114,1151,12/17/2014 01:05:00 AM,0013a20040b5b318,1,502,18.4,18.4,18.4,97.3,97.3,97.3,26.1,26.1,26.1,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141217010500,,1
115,1157,12/17/2014 01:15:00 AM,0013a20040b5b318,1,502,17.7,17.7,17.7,97.2,97.2,97.2,24.8,24.8,24.8,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141217011500,,1
116,1163,12/17/2014 01:25:00 AM,0013a20040b5b318,1,502,19.7,19.7,19.7,97.3,97.3,97.3,24.5,24.5,24.5,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141217012500,,1
117,1169,12/17/2014 01:35:00 AM,0013a20040b5b318,1,502,19.4,19.4,19.4,97.3,97.3,97.3,25.9,25.9,25.9,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141217013500,,1
118,1175,12/17/2014 01:45:00 AM,0013a20040b5b318,1,502,19.7,19.7,19.7,96.2,96.2,96.2,26.9,26.9,26.9,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141217014500,,1
119,1186,12/17/2014 02:05:00 AM,0013a20040b5b318,1,502,20.0,20.0,20.0,97.4,97.4,97.4,24.8,24.8,24.8,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141217020500,,1
